puck_id,x_ofset,y_offset,z_offset
L1b_tile_2252,67618,1895985,0
L1b_tile_2253,67618,1932327,0
L1b_tile_2254,67618,1968669,0
L1b_tile_2255,67618,2005011,0
L1b_tile_2256,67618,2041353,0
L1b_tile_2257,67618,2077695,0
L1b_tile_2258,67618,2114037,0
L1b_tile_2259,67618,2150379,0
L1b_tile_2260,67618,2186721,0
L1b_tile_2261,67618,2223063,0
L1b_tile_2262,67618,2259405,0
L1b_tile_2263,67618,2295747,0
L1b_tile_2264,67618,2332089,0
L1b_tile_2265,67618,2368431,0
L1b_tile_2266,67618,2404773,0
L1b_tile_2267,67618,2441115,0
L1b_tile_2268,67618,2477457,0
L1b_tile_2269,67618,2513799,0
L1b_tile_2270,67618,2550141,0
L1b_tile_2271,67618,2586483,0
L1b_tile_2272,67618,2622825,0
L1b_tile_2273,67618,2659167,0
L1b_tile_2274,67618,2695509,0
L1b_tile_2275,67618,2731851,0
L1b_tile_2276,67618,2768193,0
L1b_tile_2277,67618,2804535,0
L1b_tile_2278,67618,2840877,0
L1b_tile_2301,101427,36342,0
L1b_tile_2302,101427,72684,0
L1b_tile_2303,101427,109026,0
L1b_tile_2304,101427,145368,0
L1b_tile_2305,101427,181710,0
L1b_tile_2306,101427,218052,0
L1b_tile_2307,101427,254394,0
L1b_tile_2308,101427,290736,0
L1b_tile_2309,101427,327078,0
L1b_tile_2310,101427,363420,0
L1b_tile_2311,101427,399762,0
L1b_tile_2312,101427,436104,0
L1b_tile_2313,101427,472446,0
L1b_tile_2314,101427,508788,0
L1b_tile_2315,101427,545130,0
L1b_tile_2316,101427,581472,0
L1b_tile_2317,101427,617814,0
L1b_tile_2318,101427,654156,0
L1b_tile_2319,101427,690498,0
L1b_tile_2320,101427,726840,0
L1b_tile_2321,101427,763182,0
L1b_tile_2322,101427,799524,0
L1b_tile_2323,101427,835866,0
L1b_tile_2324,101427,872208,0
L1b_tile_2325,101427,908550,0
L1b_tile_2326,101427,944892,0
L1b_tile_2327,101427,981234,0
L1b_tile_2328,101427,1017576,0
L1b_tile_2329,101427,1053918,0
L1b_tile_2330,101427,1090260,0
L1b_tile_2331,101427,1126602,0
L1b_tile_2332,101427,1162944,0
L1b_tile_2333,101427,1199286,0
L1b_tile_2334,101427,1235628,0
L1b_tile_2335,101427,1271970,0
L1b_tile_2336,101427,1308312,0
L1b_tile_2337,101427,1344654,0
L1b_tile_2338,101427,1380996,0
L1b_tile_2339,101427,1417338,0
L1b_tile_2340,101427,1453680,0
L1b_tile_2341,101427,1490022,0
L1b_tile_2342,101427,1526364,0
L1b_tile_2343,101427,1562706,0
L1b_tile_2344,101427,1599048,0
L1b_tile_2345,101427,1635390,0
L1b_tile_2346,101427,1671732,0
L1b_tile_2347,101427,1708074,0
L1b_tile_2348,101427,1744416,0
L1b_tile_2349,101427,1780758,0
L1b_tile_2350,101427,1817100,0
L1b_tile_2351,101427,1853442,0
L1b_tile_2352,101427,1889784,0
L1b_tile_2353,101427,1926126,0
L1b_tile_2354,101427,1962468,0
L1b_tile_2355,101427,1998810,0
L1b_tile_2356,101427,2035152,0
L1b_tile_2357,101427,2071494,0
L1b_tile_2358,101427,2107836,0
L1b_tile_2359,101427,2144178,0
L1b_tile_2360,101427,2180520,0
L1b_tile_2361,101427,2216862,0
L1b_tile_2362,101427,2253204,0
L1b_tile_2363,101427,2289546,0
L1b_tile_2364,101427,2325888,0
L1b_tile_2365,101427,2362230,0
L1b_tile_2366,101427,2398572,0
L1b_tile_2367,101427,2434914,0
L1b_tile_2368,101427,2471256,0
L1b_tile_2369,101427,2507598,0
L1b_tile_2370,101427,2543940,0
L1b_tile_2371,101427,2580282,0
L1b_tile_2372,101427,2616624,0
L1b_tile_2373,101427,2652966,0
L1b_tile_2374,101427,2689308,0
L1b_tile_2375,101427,2725650,0
L1b_tile_2376,101427,2761992,0
L1b_tile_2377,101427,2798334,0
L1b_tile_2378,101427,2834676,0
L1b_tile_2401,135236,42543,0
L1b_tile_2402,135236,78885,0
L1b_tile_2403,135236,115227,0
L1b_tile_2404,135236,151569,0
L1b_tile_2405,135236,187911,0
L1b_tile_2406,135236,224253,0
L1b_tile_2407,135236,260595,0
L1b_tile_2408,135236,296937,0
L1b_tile_2409,135236,333279,0
L1b_tile_2410,135236,369621,0
L1b_tile_2411,135236,405963,0
L1b_tile_2412,135236,442305,0
L1b_tile_2413,135236,478647,0
L1b_tile_2414,135236,514989,0
L1b_tile_2415,135236,551331,0
L1b_tile_2416,135236,587673,0
L1b_tile_2417,135236,624015,0
L1b_tile_2418,135236,660357,0
L1b_tile_2419,135236,696699,0
L1b_tile_2420,135236,733041,0
L1b_tile_2421,135236,769383,0
L1b_tile_2422,135236,805725,0
L1b_tile_2423,135236,842067,0
L1b_tile_2424,135236,878409,0
L1b_tile_2425,135236,914751,0
L1b_tile_2426,135236,951093,0
L1b_tile_2427,135236,987435,0
L1b_tile_2428,135236,1023777,0
L1b_tile_2429,135236,1060119,0
L1b_tile_2430,135236,1096461,0
L1b_tile_2431,135236,1132803,0
L1b_tile_2432,135236,1169145,0
L1b_tile_2433,135236,1205487,0
L1b_tile_2434,135236,1241829,0
L1b_tile_2435,135236,1278171,0
L1b_tile_2436,135236,1314513,0
L1b_tile_2437,135236,1350855,0
L1b_tile_2438,135236,1387197,0
L1b_tile_2439,135236,1423539,0
L1b_tile_2440,135236,1459881,0
L1b_tile_2441,135236,1496223,0
L1b_tile_2442,135236,1532565,0
L1b_tile_2443,135236,1568907,0
L1b_tile_2444,135236,1605249,0
L1b_tile_2445,135236,1641591,0
L1b_tile_2446,135236,1677933,0
L1b_tile_2447,135236,1714275,0
L1b_tile_2448,135236,1750617,0
L1b_tile_2449,135236,1786959,0
L1b_tile_2450,135236,1823301,0
L1b_tile_2451,135236,1859643,0
L1b_tile_2452,135236,1895985,0
L1b_tile_2453,135236,1932327,0
L1b_tile_2454,135236,1968669,0
L1b_tile_2455,135236,2005011,0
L1b_tile_2456,135236,2041353,0
L1b_tile_2457,135236,2077695,0
L1b_tile_2458,135236,2114037,0
L1b_tile_2459,135236,2150379,0
L1b_tile_2460,135236,2186721,0
L1b_tile_2461,135236,2223063,0
L1b_tile_2462,135236,2259405,0
L1b_tile_2463,135236,2295747,0
L1b_tile_2464,135236,2332089,0
L1b_tile_2465,135236,2368431,0
L1b_tile_2466,135236,2404773,0
L1b_tile_2467,135236,2441115,0
L1b_tile_2468,135236,2477457,0
L1b_tile_2469,135236,2513799,0
L1b_tile_2470,135236,2550141,0
L1b_tile_2471,135236,2586483,0
L1b_tile_2472,135236,2622825,0
L1b_tile_2473,135236,2659167,0
L1b_tile_2474,135236,2695509,0
L1b_tile_2475,135236,2731851,0
L1b_tile_2476,135236,2768193,0
L1b_tile_2477,135236,2804535,0
L1b_tile_2478,135236,2840877,0
L1b_tile_2501,169045,36342,0
L1b_tile_2502,169045,72684,0
L1b_tile_2503,169045,109026,0
L1b_tile_2504,169045,145368,0
L1b_tile_2505,169045,181710,0
L1b_tile_2506,169045,218052,0
L1b_tile_2507,169045,254394,0
L1b_tile_2508,169045,290736,0
L1b_tile_2509,169045,327078,0
L1b_tile_2510,169045,363420,0
L1b_tile_2511,169045,399762,0
L1b_tile_2512,169045,436104,0
L1b_tile_2513,169045,472446,0
L1b_tile_2514,169045,508788,0
L1b_tile_2515,169045,545130,0
L1b_tile_2516,169045,581472,0
L1b_tile_2517,169045,617814,0
L1b_tile_2518,169045,654156,0
L1b_tile_2519,169045,690498,0
L1b_tile_2520,169045,726840,0
L1b_tile_2521,169045,763182,0
L1b_tile_2522,169045,799524,0
L1b_tile_2523,169045,835866,0
L1b_tile_2524,169045,872208,0
L1b_tile_2525,169045,908550,0
L1b_tile_2526,169045,944892,0
L1b_tile_2527,169045,981234,0
L1b_tile_2528,169045,1017576,0
L1b_tile_2529,169045,1053918,0
L1b_tile_2530,169045,1090260,0
L1b_tile_2531,169045,1126602,0
L1b_tile_2532,169045,1162944,0
L1b_tile_2533,169045,1199286,0
L1b_tile_2534,169045,1235628,0
L1b_tile_2535,169045,1271970,0
L1b_tile_2536,169045,1308312,0
L1b_tile_2537,169045,1344654,0
L1b_tile_2538,169045,1380996,0
L1b_tile_2539,169045,1417338,0
L1b_tile_2540,169045,1453680,0
L1b_tile_2541,169045,1490022,0
L1b_tile_2542,169045,1526364,0
L1b_tile_2543,169045,1562706,0
L1b_tile_2544,169045,1599048,0
L1b_tile_2545,169045,1635390,0
L1b_tile_2546,169045,1671732,0
L1b_tile_2547,169045,1708074,0
L1b_tile_2548,169045,1744416,0
L1b_tile_2549,169045,1780758,0
L1b_tile_2550,169045,1817100,0
L1b_tile_2551,169045,1853442,0
L1b_tile_2552,169045,1889784,0
L1b_tile_2553,169045,1926126,0
L1b_tile_2554,169045,1962468,0
L1b_tile_2555,169045,1998810,0
L1b_tile_2556,169045,2035152,0
L1b_tile_2557,169045,2071494,0
L1b_tile_2558,169045,2107836,0
L1b_tile_2559,169045,2144178,0
L1b_tile_2560,169045,2180520,0
L1b_tile_2561,169045,2216862,0
L1b_tile_2562,169045,2253204,0
L1b_tile_2563,169045,2289546,0
L1b_tile_2564,169045,2325888,0
L1b_tile_2565,169045,2362230,0
L1b_tile_2566,169045,2398572,0
L1b_tile_2567,169045,2434914,0
L1b_tile_2568,169045,2471256,0
L1b_tile_2569,169045,2507598,0
L1b_tile_2570,169045,2543940,0
L1b_tile_2571,169045,2580282,0
L1b_tile_2572,169045,2616624,0
L1b_tile_2573,169045,2652966,0
L1b_tile_2574,169045,2689308,0
L1b_tile_2575,169045,2725650,0
L1b_tile_2576,169045,2761992,0
L1b_tile_2577,169045,2798334,0
L1b_tile_2578,169045,2834676,0
L1b_tile_2601,202854,42543,0
L1b_tile_2602,202854,78885,0
L1b_tile_2603,202854,115227,0
L1b_tile_2604,202854,151569,0
L1b_tile_2605,202854,187911,0
L1b_tile_2606,202854,224253,0
L1b_tile_2607,202854,260595,0
L1b_tile_2608,202854,296937,0
L1b_tile_2609,202854,333279,0
L1b_tile_2610,202854,369621,0
L1b_tile_2611,202854,405963,0
L1b_tile_2612,202854,442305,0
L1b_tile_2613,202854,478647,0
L1b_tile_2614,202854,514989,0
L1b_tile_2615,202854,551331,0
L1b_tile_2616,202854,587673,0
L1b_tile_2617,202854,624015,0
L1b_tile_2618,202854,660357,0
L1b_tile_2619,202854,696699,0
L1b_tile_2620,202854,733041,0
L1b_tile_2621,202854,769383,0
L1b_tile_2622,202854,805725,0
L1b_tile_2623,202854,842067,0
L1b_tile_2624,202854,878409,0
L1b_tile_2625,202854,914751,0
L1b_tile_2626,202854,951093,0
L1b_tile_2627,202854,987435,0
L1b_tile_2628,202854,1023777,0
L1b_tile_2629,202854,1060119,0
L1b_tile_2630,202854,1096461,0
L1b_tile_2631,202854,1132803,0
L1b_tile_2632,202854,1169145,0
L1b_tile_2633,202854,1205487,0
L1b_tile_2634,202854,1241829,0
L1b_tile_2635,202854,1278171,0
L1b_tile_2636,202854,1314513,0
L1b_tile_2637,202854,1350855,0
L1b_tile_2638,202854,1387197,0
L1b_tile_2639,202854,1423539,0
L1b_tile_2640,202854,1459881,0
L1b_tile_2641,202854,1496223,0
L1b_tile_2642,202854,1532565,0
L1b_tile_2643,202854,1568907,0
L1b_tile_2644,202854,1605249,0
L1b_tile_2645,202854,1641591,0
L1b_tile_2646,202854,1677933,0
L1b_tile_2647,202854,1714275,0
L1b_tile_2648,202854,1750617,0
L1b_tile_2649,202854,1786959,0
L1b_tile_2650,202854,1823301,0
L1b_tile_2651,202854,1859643,0
L1b_tile_2652,202854,1895985,0
L1b_tile_2653,202854,1932327,0
L1b_tile_2654,202854,1968669,0
L1b_tile_2655,202854,2005011,0
L1b_tile_2656,202854,2041353,0
L1b_tile_2657,202854,2077695,0
L1b_tile_2658,202854,2114037,0
L1b_tile_2659,202854,2150379,0
L1b_tile_2660,202854,2186721,0
L1b_tile_2661,202854,2223063,0
L1b_tile_2662,202854,2259405,0
L1b_tile_2663,202854,2295747,0
L1b_tile_2664,202854,2332089,0
L1b_tile_2665,202854,2368431,0
L1b_tile_2666,202854,2404773,0
L1b_tile_2667,202854,2441115,0
L1b_tile_2668,202854,2477457,0
L1b_tile_2669,202854,2513799,0
L1b_tile_2670,202854,2550141,0
L1b_tile_2671,202854,2586483,0
L1b_tile_2672,202854,2622825,0
L1b_tile_2673,202854,2659167,0
L1b_tile_2674,202854,2695509,0
L1b_tile_2675,202854,2731851,0
L1b_tile_2676,202854,2768193,0
L1b_tile_2677,202854,2804535,0
L1b_tile_2678,202854,2840877,0
L2a_tile_1001,0,42543,0
L2a_tile_1002,0,78885,0
L2a_tile_1003,0,115227,0
L2a_tile_1004,0,151569,0
L2a_tile_1005,0,187911,0
L2a_tile_1006,0,224253,0
L2a_tile_1007,0,260595,0
L2a_tile_1008,0,296937,0
L2a_tile_1009,0,333279,0
L2a_tile_1010,0,369621,0
L2a_tile_1011,0,405963,0
L2a_tile_1012,0,442305,0
L2a_tile_1013,0,478647,0
L2a_tile_1014,0,514989,0
L2a_tile_1015,0,551331,0
L2a_tile_1016,0,587673,0
L2a_tile_1017,0,624015,0
L2a_tile_1018,0,660357,0
L2a_tile_1019,0,696699,0
L2a_tile_1020,0,733041,0
L2a_tile_1021,0,769383,0
L2a_tile_1022,0,805725,0
L2a_tile_1023,0,842067,0
L2a_tile_1024,0,878409,0
L2a_tile_1025,0,914751,0
L2a_tile_1026,0,951093,0
L2a_tile_1027,0,987435,0
L2a_tile_1028,0,1023777,0
L2a_tile_1029,0,1060119,0
L2a_tile_1030,0,1096461,0
L2a_tile_1031,0,1132803,0
L2a_tile_1032,0,1169145,0
L2a_tile_1033,0,1205487,0
L2a_tile_1034,0,1241829,0
L2a_tile_1035,0,1278171,0
L2a_tile_1036,0,1314513,0
L2a_tile_1037,0,1350855,0
L2a_tile_1038,0,1387197,0
L2a_tile_1039,0,1423539,0
L2a_tile_1040,0,1459881,0
L2a_tile_1041,0,1496223,0
L2a_tile_1042,0,1532565,0
L2a_tile_1043,0,1568907,0
L2a_tile_1044,0,1605249,0
L2a_tile_1045,0,1641591,0
L2a_tile_1046,0,1677933,0
L2a_tile_1047,0,1714275,0
L2a_tile_1048,0,1750617,0
L2a_tile_1049,0,1786959,0
L2a_tile_1050,0,1823301,0
L2a_tile_1051,0,1859643,0
L2a_tile_1052,0,1895985,0
L2a_tile_1053,0,1932327,0
L2a_tile_1054,0,1968669,0
L2a_tile_1055,0,2005011,0
L2a_tile_1056,0,2041353,0
L2a_tile_1057,0,2077695,0
L2a_tile_1058,0,2114037,0
L2a_tile_1059,0,2150379,0
L2a_tile_1060,0,2186721,0
L2a_tile_1061,0,2223063,0
L2a_tile_1062,0,2259405,0
L2a_tile_1063,0,2295747,0
L2a_tile_1064,0,2332089,0
L2a_tile_1065,0,2368431,0
L2a_tile_1066,0,2404773,0
L2a_tile_1067,0,2441115,0
L2a_tile_1068,0,2477457,0
L2a_tile_1069,0,2513799,0
L2a_tile_1070,0,2550141,0
L2a_tile_1071,0,2586483,0
L2a_tile_1072,0,2622825,0
L2a_tile_1073,0,2659167,0
L2a_tile_1074,0,2695509,0
L2a_tile_1075,0,2731851,0
L2a_tile_1076,0,2768193,0
L2a_tile_1077,0,2804535,0
L2a_tile_1078,0,2840877,0
L2a_tile_1101,33809,36342,0
L2a_tile_1102,33809,72684,0
L2a_tile_1103,33809,109026,0
L2a_tile_1104,33809,145368,0
L2a_tile_1105,33809,181710,0
L2a_tile_1106,33809,218052,0
L2a_tile_1107,33809,254394,0
L2a_tile_1108,33809,290736,0
L2a_tile_1109,33809,327078,0
L2a_tile_1110,33809,363420,0
L2a_tile_1111,33809,399762,0
L2a_tile_1112,33809,436104,0
L2a_tile_1113,33809,472446,0
L2a_tile_1114,33809,508788,0
L2a_tile_1115,33809,545130,0
L2a_tile_1116,33809,581472,0
L2a_tile_1117,33809,617814,0
L2a_tile_1118,33809,654156,0
L2a_tile_1119,33809,690498,0
L2a_tile_1120,33809,726840,0
L2a_tile_1121,33809,763182,0
L2a_tile_1122,33809,799524,0
L2a_tile_1123,33809,835866,0
L2a_tile_1124,33809,872208,0
L2a_tile_1125,33809,908550,0
L2a_tile_1126,33809,944892,0
L2a_tile_1127,33809,981234,0
L2a_tile_1128,33809,1017576,0
L2a_tile_1129,33809,1053918,0
L2a_tile_1130,33809,1090260,0
L2a_tile_1131,33809,1126602,0
L2a_tile_1132,33809,1162944,0
L2a_tile_1133,33809,1199286,0
L2a_tile_1134,33809,1235628,0
L2a_tile_1135,33809,1271970,0
L2a_tile_1136,33809,1308312,0
L2a_tile_1137,33809,1344654,0
L2a_tile_1138,33809,1380996,0
L2a_tile_1139,33809,1417338,0
L2a_tile_1140,33809,1453680,0
L2a_tile_1141,33809,1490022,0
L2a_tile_1142,33809,1526364,0
L2a_tile_1143,33809,1562706,0
L2a_tile_1144,33809,1599048,0
L2a_tile_1145,33809,1635390,0
L2a_tile_1146,33809,1671732,0
L2a_tile_1147,33809,1708074,0
L2a_tile_1148,33809,1744416,0
L2a_tile_1149,33809,1780758,0
L2a_tile_1150,33809,1817100,0
L2a_tile_1151,33809,1853442,0
L2a_tile_1152,33809,1889784,0
L2a_tile_1153,33809,1926126,0
L2a_tile_1154,33809,1962468,0
L2a_tile_1155,33809,1998810,0
L2a_tile_1156,33809,2035152,0
L2a_tile_1157,33809,2071494,0
L2a_tile_1158,33809,2107836,0
L2a_tile_1159,33809,2144178,0
L2a_tile_1160,33809,2180520,0
L2a_tile_1161,33809,2216862,0
L2a_tile_1162,33809,2253204,0
L2a_tile_1163,33809,2289546,0
L2a_tile_1164,33809,2325888,0
L2a_tile_1165,33809,2362230,0
L2a_tile_1166,33809,2398572,0
L2a_tile_1167,33809,2434914,0
L2a_tile_1168,33809,2471256,0
L2a_tile_1169,33809,2507598,0
L2a_tile_1170,33809,2543940,0
L2a_tile_1171,33809,2580282,0
L2a_tile_1172,33809,2616624,0
L2a_tile_1173,33809,2652966,0
L2a_tile_1174,33809,2689308,0
L2a_tile_1175,33809,2725650,0
L2a_tile_1176,33809,2761992,0
L2a_tile_1177,33809,2798334,0
L2a_tile_1178,33809,2834676,0
L2a_tile_1201,67618,42543,0
L2a_tile_1202,67618,78885,0
L2a_tile_1203,67618,115227,0
L2a_tile_1204,67618,151569,0
L2a_tile_1205,67618,187911,0
L2a_tile_1206,67618,224253,0
L2a_tile_1207,67618,260595,0
L2a_tile_1208,67618,296937,0
L2a_tile_1209,67618,333279,0
L2a_tile_1210,67618,369621,0
L2a_tile_1211,67618,405963,0
L2a_tile_1212,67618,442305,0
L2a_tile_1213,67618,478647,0
L2a_tile_1214,67618,514989,0
L2a_tile_1215,67618,551331,0
L2a_tile_1216,67618,587673,0
L2a_tile_1217,67618,624015,0
L2a_tile_1218,67618,660357,0
L2a_tile_1219,67618,696699,0
L2a_tile_1220,67618,733041,0
L2a_tile_1221,67618,769383,0
L2a_tile_1222,67618,805725,0
L2a_tile_1223,67618,842067,0
L2a_tile_1224,67618,878409,0
L2a_tile_1225,67618,914751,0
L2a_tile_1226,67618,951093,0
L2a_tile_1227,67618,987435,0
L2a_tile_1228,67618,1023777,0
L2a_tile_1229,67618,1060119,0
L2a_tile_1230,67618,1096461,0
L2a_tile_1231,67618,1132803,0
L2a_tile_1232,67618,1169145,0
L2a_tile_1233,67618,1205487,0
L2a_tile_1234,67618,1241829,0
L2a_tile_1235,67618,1278171,0
L2a_tile_1236,67618,1314513,0
L2a_tile_1237,67618,1350855,0
L2a_tile_1238,67618,1387197,0
L2a_tile_1239,67618,1423539,0
L2a_tile_1240,67618,1459881,0
L2a_tile_1241,67618,1496223,0
L2a_tile_1242,67618,1532565,0
L2a_tile_1243,67618,1568907,0
L2a_tile_1244,67618,1605249,0
L2a_tile_1245,67618,1641591,0
L2a_tile_1246,67618,1677933,0
L2a_tile_1247,67618,1714275,0
L2a_tile_1248,67618,1750617,0
L2a_tile_1249,67618,1786959,0
L2a_tile_1250,67618,1823301,0
L2a_tile_1251,67618,1859643,0
L2a_tile_1252,67618,1895985,0
L2a_tile_1253,67618,1932327,0
L2a_tile_1254,67618,1968669,0
L2a_tile_1255,67618,2005011,0
L2a_tile_1256,67618,2041353,0
L2a_tile_1257,67618,2077695,0
L2a_tile_1258,67618,2114037,0
L2a_tile_1259,67618,2150379,0
L2a_tile_1260,67618,2186721,0
L2a_tile_1261,67618,2223063,0
L2a_tile_1262,67618,2259405,0
L2a_tile_1263,67618,2295747,0
L2a_tile_1264,67618,2332089,0
L2a_tile_1265,67618,2368431,0
L2a_tile_1266,67618,2404773,0
L2a_tile_1267,67618,2441115,0
L2a_tile_1268,67618,2477457,0
L2a_tile_1269,67618,2513799,0
L2a_tile_1270,67618,2550141,0
L2a_tile_1271,67618,2586483,0
L2a_tile_1272,67618,2622825,0
L2a_tile_1273,67618,2659167,0
L2a_tile_1274,67618,2695509,0
L2a_tile_1275,67618,2731851,0
L2a_tile_1276,67618,2768193,0
L2a_tile_1277,67618,2804535,0
L2a_tile_1278,67618,2840877,0
L2a_tile_1301,101427,36342,0
L2a_tile_1302,101427,72684,0
L2a_tile_1303,101427,109026,0
L2a_tile_1304,101427,145368,0
L2a_tile_1305,101427,181710,0
L2a_tile_1306,101427,218052,0
L2a_tile_1307,101427,254394,0
L2a_tile_1308,101427,290736,0
L2a_tile_1309,101427,327078,0
L2a_tile_1310,101427,363420,0
L2a_tile_1311,101427,399762,0
L2a_tile_1312,101427,436104,0
L2a_tile_1313,101427,472446,0
L2a_tile_1314,101427,508788,0
L2a_tile_1315,101427,545130,0
L2a_tile_1316,101427,581472,0
L2a_tile_1317,101427,617814,0
L2a_tile_1318,101427,654156,0
L2a_tile_1319,101427,690498,0
L2a_tile_1320,101427,726840,0
L2a_tile_1321,101427,763182,0
L2a_tile_1322,101427,799524,0
L2a_tile_1323,101427,835866,0
L2a_tile_1324,101427,872208,0
L2a_tile_1325,101427,908550,0
L2a_tile_1326,101427,944892,0
L2a_tile_1327,101427,981234,0
L2a_tile_1328,101427,1017576,0
L2a_tile_1329,101427,1053918,0
L2a_tile_1330,101427,1090260,0
L2a_tile_1331,101427,1126602,0
L2a_tile_1332,101427,1162944,0
L2a_tile_1333,101427,1199286,0
L2a_tile_1334,101427,1235628,0
L2a_tile_1335,101427,1271970,0
L2a_tile_1336,101427,1308312,0
L2a_tile_1337,101427,1344654,0
L2a_tile_1338,101427,1380996,0
L2a_tile_1339,101427,1417338,0
L2a_tile_1340,101427,1453680,0
L2a_tile_1341,101427,1490022,0
L2a_tile_1342,101427,1526364,0
L2a_tile_1343,101427,1562706,0
L2a_tile_1344,101427,1599048,0
L2a_tile_1345,101427,1635390,0
L2a_tile_1346,101427,1671732,0
L2a_tile_1347,101427,1708074,0
L2a_tile_1348,101427,1744416,0
L2a_tile_1349,101427,1780758,0
L2a_tile_1350,101427,1817100,0
L2a_tile_1351,101427,1853442,0
L2a_tile_1352,101427,1889784,0
L2a_tile_1353,101427,1926126,0
L2a_tile_1354,101427,1962468,0
L2a_tile_1355,101427,1998810,0
L2a_tile_1356,101427,2035152,0
L2a_tile_1357,101427,2071494,0
L2a_tile_1358,101427,2107836,0
L2a_tile_1359,101427,2144178,0
L2a_tile_1360,101427,2180520,0
L2a_tile_1361,101427,2216862,0
L2a_tile_1362,101427,2253204,0
L2a_tile_1363,101427,2289546,0
L2a_tile_1364,101427,2325888,0
L2a_tile_1365,101427,2362230,0
L2a_tile_1366,101427,2398572,0
L2a_tile_1367,101427,2434914,0
L2a_tile_1368,101427,2471256,0
L2a_tile_1369,101427,2507598,0
L2a_tile_1370,101427,2543940,0
L2a_tile_1371,101427,2580282,0
L2a_tile_1372,101427,2616624,0
L2a_tile_1373,101427,2652966,0
L2a_tile_1374,101427,2689308,0
L2a_tile_1375,101427,2725650,0
L2a_tile_1376,101427,2761992,0
L2a_tile_1377,101427,2798334,0
L2a_tile_1378,101427,2834676,0
L2a_tile_1401,135236,42543,0
L2a_tile_1402,135236,78885,0
L2a_tile_1403,135236,115227,0
L2a_tile_1404,135236,151569,0
L2a_tile_1405,135236,187911,0
L2a_tile_1406,135236,224253,0
L2a_tile_1407,135236,260595,0
L2a_tile_1408,135236,296937,0
L2a_tile_1409,135236,333279,0
L2a_tile_1410,135236,369621,0
L2a_tile_1411,135236,405963,0
L2a_tile_1412,135236,442305,0
L2a_tile_1413,135236,478647,0
L2a_tile_1414,135236,514989,0
L2a_tile_1415,135236,551331,0
L2a_tile_1416,135236,587673,0
L2a_tile_1417,135236,624015,0
L2a_tile_1418,135236,660357,0
L2a_tile_1419,135236,696699,0
L2a_tile_1420,135236,733041,0
L2a_tile_1421,135236,769383,0
L2a_tile_1422,135236,805725,0
L2a_tile_1423,135236,842067,0
L2a_tile_1424,135236,878409,0
L2a_tile_1425,135236,914751,0
L2a_tile_1426,135236,951093,0
L2a_tile_1427,135236,987435,0
L2a_tile_1428,135236,1023777,0
L2a_tile_1429,135236,1060119,0
L2a_tile_1430,135236,1096461,0
L2a_tile_1431,135236,1132803,0
L2a_tile_1432,135236,1169145,0
L2a_tile_1433,135236,1205487,0
L2a_tile_1434,135236,1241829,0
L2a_tile_1435,135236,1278171,0
L2a_tile_1436,135236,1314513,0
L2a_tile_1437,135236,1350855,0
L2a_tile_1438,135236,1387197,0
L2a_tile_1439,135236,1423539,0
L2a_tile_1440,135236,1459881,0
L2a_tile_1441,135236,1496223,0
L2a_tile_1442,135236,1532565,0
L2a_tile_1443,135236,1568907,0
L2a_tile_1444,135236,1605249,0
L2a_tile_1445,135236,1641591,0
L2a_tile_1446,135236,1677933,0
L2a_tile_1447,135236,1714275,0
L2a_tile_1448,135236,1750617,0
L2a_tile_1449,135236,1786959,0
L2a_tile_1450,135236,1823301,0
L2a_tile_1451,135236,1859643,0
L2a_tile_1452,135236,1895985,0
L2a_tile_1453,135236,1932327,0
L2a_tile_1454,135236,1968669,0
L2a_tile_1455,135236,2005011,0
L2a_tile_1456,135236,2041353,0
L2a_tile_1457,135236,2077695,0
L2a_tile_1458,135236,2114037,0
L2a_tile_1459,135236,2150379,0
L2a_tile_1460,135236,2186721,0
L2a_tile_1461,135236,2223063,0
L2a_tile_1462,135236,2259405,0
L2a_tile_1463,135236,2295747,0
L2a_tile_1464,135236,2332089,0
L2a_tile_1465,135236,2368431,0
L2a_tile_1466,135236,2404773,0
L2a_tile_1467,135236,2441115,0
L2a_tile_1468,135236,2477457,0
L2a_tile_1469,135236,2513799,0
L2a_tile_1470,135236,2550141,0
L2a_tile_1471,135236,2586483,0
L2a_tile_1472,135236,2622825,0
L2a_tile_1473,135236,2659167,0
L2a_tile_1474,135236,2695509,0
L2a_tile_1475,135236,2731851,0
L2a_tile_1476,135236,2768193,0
L2a_tile_1477,135236,2804535,0
L2a_tile_1478,135236,2840877,0
L2a_tile_1501,169045,36342,0
L2a_tile_1502,169045,72684,0
L2a_tile_1503,169045,109026,0
L2a_tile_1504,169045,145368,0
L2a_tile_1505,169045,181710,0
L2a_tile_1506,169045,218052,0
L2a_tile_1507,169045,254394,0
L2a_tile_1508,169045,290736,0
L2a_tile_1509,169045,327078,0
L2a_tile_1510,169045,363420,0
L2a_tile_1511,169045,399762,0
L2a_tile_1512,169045,436104,0
L2a_tile_1513,169045,472446,0
L2a_tile_1514,169045,508788,0
L2a_tile_1515,169045,545130,0
L2a_tile_1516,169045,581472,0
L2a_tile_1517,169045,617814,0
L2a_tile_1518,169045,654156,0
L2a_tile_1519,169045,690498,0
L2a_tile_1520,169045,726840,0
L2a_tile_1521,169045,763182,0
L2a_tile_1522,169045,799524,0
L2a_tile_1523,169045,835866,0
L2a_tile_1524,169045,872208,0
